trialsType,trialsNum,trialNum,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,instr1.started,instr1.stopped,fix1.started,fix1.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial1Text.started,trial1Text.stopped,instr2.started,instr2.stopped,fix2.started,fix2.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Text.started,trial2Text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,1,1,0,0,0,0,,,,,12.460560499981511,None,25.603521499957424,None,"[-0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19921875, -0.19791666666666666, -0.17578125, -0.15494791666666666, -0.140625, -0.13541666666666666, -0.13411458333333334, -0.1328125, -0.12630208333333334, -0.11458333333333333, -0.09765625, -0.08854166666666667, -0.08203125, -0.07682291666666667, -0.06901041666666667, -0.05859375, -0.055989583333333336, -0.048177083333333336, -0.044270833333333336, -0.040364583333333336, -0.03515625, -0.028645833333333332, -0.018229166666666668, -0.013020833333333334, -0.0078125, -0.0026041666666666665, 0.0026041666666666665, 0.009114583333333334, 0.013020833333333334, 0.01953125, 0.0234375, 0.02734375, 0.032552083333333336, 0.0390625, 0.04296875, 0.049479166666666664, 0.052083333333333336, 0.053385416666666664, 0.053385416666666664, 0.0546875, 0.055989583333333336, 0.06510416666666667, 0.09114583333333333, 0.125, 0.17317708333333334, 0.22786458333333334, 0.2890625, 0.3125, 0.3203125, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.3229166666666667, 0.31640625, 0.3111979166666667, 0.3098958333333333, 0.3072916666666667, 0.3072916666666667, 0.3072916666666667, 0.3072916666666667, 0.30859375, 0.3151041666666667, 0.3203125, 0.32421875, 0.3294270833333333, 0.3385416666666667, 0.3411458333333333, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.3424479166666667, 0.33984375, 0.33203125, 0.3177083333333333, 0.3020833333333333, 0.2864583333333333, 0.2734375, 0.24479166666666666, 0.2265625, 0.20703125, 0.19140625, 0.17447916666666666, 0.14713541666666666, 0.12890625, 0.11458333333333333, 0.09895833333333333, 0.0859375, 0.07421875, 0.06510416666666667, 0.0546875, 0.05078125, 0.044270833333333336, 0.040364583333333336, 0.03515625, 0.029947916666666668, 0.02734375, 0.024739583333333332, 0.020833333333333332]","[-0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.037760416666666664, -0.036458333333333336, -0.036458333333333336, -0.036458333333333336, -0.036458333333333336, -0.036458333333333336, -0.036458333333333336, -0.033854166666666664, -0.033854166666666664, -0.03125, -0.029947916666666668, -0.024739583333333332, -0.016927083333333332, -0.015625, -0.010416666666666666, -0.009114583333333334, -0.0078125, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.006510416666666667, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.00390625, -0.0026041666666666665, 0.005208333333333333, 0.022135416666666668, 0.044270833333333336, 0.07161458333333333, 0.1015625, 0.1328125, 0.14583333333333334, 0.15104166666666666, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15234375, 0.15364583333333334, 0.15885416666666666, 0.16276041666666666, 0.16536458333333334, 0.16796875, 0.17057291666666666, 0.17057291666666666, 0.17317708333333334, 0.17578125, 0.17708333333333334, 0.17838541666666666, 0.17838541666666666, 0.1796875, 0.18098958333333334, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18229166666666666, 0.18098958333333334, 0.17578125, 0.16536458333333334, 0.15364583333333334, 0.14453125, 0.12369791666666667, 0.11067708333333333, 0.09895833333333333, 0.09114583333333333, 0.08333333333333333, 0.0703125, 0.0625, 0.055989583333333336, 0.048177083333333336, 0.041666666666666664, 0.037760416666666664, 0.032552083333333336, 0.02734375, 0.024739583333333332, 0.020833333333333332, 0.018229166666666668, 0.015625, 0.010416666666666666, 0.009114583333333334, 0.0078125, 0.006510416666666667]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006288100033998489, 0.01805499999318272, 0.02985720004653558, 0.04659350001020357, 0.06330000003799796, 0.08043870003893971, 0.0966234999941662, 0.11329000000841916, 0.12998270004754886, 0.1465633000480011, 0.16328380000777543, 0.17988720000721514, 0.19655730004888028, 0.21323160000611097, 0.2299015000462532, 0.24657690001185983, 0.26323410001350567, 0.27988980000372976, 0.29657320003025234, 0.3132048000115901, 0.3299097000272013, 0.34653640002943575, 0.3631967999972403, 0.37985500000650063, 0.3965494000003673, 0.4131937000202015, 0.429825900006108, 0.44651159999193624, 0.46314270002767444, 0.4798294000211172, 0.4964898000471294, 0.5131715000024997, 0.5301213000202551, 0.5468853000202216, 0.5634471999946982, 0.58006559999194, 0.5967508000321686, 0.6131582999951206, 0.6301439999951981, 0.6467980000306852, 0.6634199999971315, 0.6800716000143439, 0.6967213000170887, 0.7133798000286333, 0.7301726000150666, 0.7467699000262655, 0.763404100027401, 0.780045900028199, 0.7966465000063181, 0.8133610000368208, 0.8301476000342518, 0.8467507000314072, 0.8633619000320323, 0.88003340002615, 0.8967646000091918, 0.9133309000171721, 0.9301488000201061, 0.9467079000314698, 0.9633204000419937, 0.9799612000351772, 0.9967583999969065, 1.0132775999954902, 1.0302634999970905, 1.0468852000194602, 1.0640110000385903, 1.0801175000378862, 1.0966453000437468, 1.113137700012885, 1.1298142000450753, 1.1463875000481494, 1.1633046999922954, 1.179896000016015, 1.1966783000389114, 1.2133649000315927, 1.2302700000000186, 1.2466390000190586, 1.2633716000127606, 1.2799137000110932, 1.2966902000480331, 1.313363199995365, 1.3298651000368409, 1.3462812000070699, 1.3629434000467882, 1.379642200015951, 1.3962949000415392, 1.4129372000461444, 1.4295999000314623, 1.4462757000001147, 1.4629455000394955, 1.479610100039281, 1.4963152999989688, 1.5133064000401646, 1.5297739999950863, 1.54632429999765, 1.5631819000118412, 1.5798533000051975, 1.5962615000316873, 1.6131470000254922, 1.6295809000148438, 1.6465085000381805, 1.6632003000122495, 1.6798759000375867, 1.6966691000270657, 1.7138221000204794, 1.729957800009288, 1.7468271999969147, 1.7628281000070274, 1.7799278000020422, 1.7962262000073679, 1.8128371000057086, 1.8295079999952577, 1.8461630000383593, 1.8631428999942727, 1.879537800035905, 1.8961233000154607, 1.9128049000282772, 1.9295550000388175, 1.9460430000326596, 1.9630407000076957, 1.980161700048484, 1.996450900041964, 2.013108200044371, 2.029748900036793, 2.0463772999937646, 2.0631855000392534, 2.0804659000132233, 2.096460200031288, 2.1131136000039987, 2.1297671000356786, 2.1463937000371516, 2.1629672000417486, 2.17984970001271, 2.196419700048864, 2.213078900007531, 2.22967690002406, 2.246348000015132, 2.262980700004846, 2.2797619000193663, 2.2963815000257455, 2.3130310000269674, 2.3296568000223488, 2.346342300006654, 2.363006800005678, 2.3797097000060603, 2.3964191999984905]",26.674600399972405,None,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,26.674600399972405,None,26.674600399972405,None,26.674600399972405,None,26.674600399972405,None,26.674600399972405,None,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_17_1525,mReversalBeta1,2020.1.3,60.022928751696725,
1,1,2,0,1,1,1,,,,,,,,,"[0.018229166666666668, 0.014322916666666666, 0.009114583333333334, 0.0026041666666666665, 0.0, -0.00390625, -0.006510416666666667, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.0078125, -0.006510416666666667, 0.0013020833333333333, 0.010416666666666666, 0.022135416666666668, 0.041666666666666664, 0.0625, 0.09114583333333333, 0.12109375, 0.14713541666666666, 0.17578125, 0.18880208333333334, 0.19791666666666666, 0.20833333333333334, 0.21223958333333334, 0.21614583333333334, 0.21875, 0.21875, 0.21875, 0.22005208333333334, 0.22005208333333334, 0.22005208333333334, 0.22005208333333334, 0.22135416666666666, 0.22135416666666666, 0.22395833333333334, 0.2265625, 0.22786458333333334, 0.23177083333333334, 0.23567708333333334, 0.23697916666666666, 0.23958333333333334, 0.23958333333333334, 0.23958333333333334, 0.23958333333333334, 0.23958333333333334, 0.23958333333333334, 0.23828125, 0.23307291666666666, 0.22786458333333334, 0.22395833333333334, 0.22005208333333334, 0.21744791666666666, 0.21744791666666666, 0.21744791666666666, 0.21484375, 0.2109375, 0.20833333333333334, 0.20572916666666666, 0.203125, 0.20182291666666666, 0.19921875, 0.19791666666666666, 0.19791666666666666, 0.19791666666666666, 0.19791666666666666, 0.19661458333333334, 0.19270833333333334, 0.18359375, 0.16927083333333334, 0.15234375, 0.13411458333333334, 0.10677083333333333, 0.09244791666666667, 0.07682291666666667, 0.06510416666666667, 0.053385416666666664, 0.037760416666666664, 0.03125, 0.026041666666666668, 0.020833333333333332, 0.013020833333333334, 0.006510416666666667, -0.0013020833333333333, -0.00390625]","[0.0026041666666666665, 0.0013020833333333333, -0.0026041666666666665, -0.005208333333333333, -0.005208333333333333, -0.0078125, -0.009114583333333334, -0.009114583333333334, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.0078125, 0.005208333333333333, 0.01953125, 0.029947916666666668, 0.048177083333333336, 0.06380208333333333, 0.08203125, 0.10546875, 0.12890625, 0.16015625, 0.18098958333333334, 0.19921875, 0.21614583333333334, 0.2265625, 0.23567708333333334, 0.2421875, 0.24739583333333334, 0.24869791666666666, 0.2513020833333333, 0.2552083333333333, 0.2578125, 0.2604166666666667, 0.2669270833333333, 0.2721354166666667, 0.2786458333333333, 0.2864583333333333, 0.2942708333333333, 0.3059895833333333, 0.3190104166666667, 0.3268229166666667, 0.3333333333333333, 0.3372395833333333, 0.33984375, 0.33984375, 0.33984375, 0.33984375, 0.3411458333333333, 0.34375, 0.34765625, 0.3489583333333333, 0.3515625, 0.3528645833333333, 0.3528645833333333, 0.3528645833333333, 0.3528645833333333, 0.3528645833333333, 0.3515625, 0.3502604166666667, 0.3463541666666667, 0.3411458333333333, 0.3372395833333333, 0.3294270833333333, 0.3216145833333333, 0.31640625, 0.3098958333333333, 0.30078125, 0.2890625, 0.2682291666666667, 0.24609375, 0.22265625, 0.20442708333333334, 0.171875, 0.15494791666666666, 0.13151041666666666, 0.1171875, 0.1015625, 0.08333333333333333, 0.07421875, 0.06901041666666667, 0.059895833333333336, 0.049479166666666664, 0.0390625, 0.02734375, 0.022135416666666668]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003764500026591122, 0.01407090004067868, 0.03823440003907308, 0.05533030000515282, 0.07192630000645295, 0.08874740003375337, 0.10532780003268272, 0.12194510002154857, 0.13836610002908856, 0.15488980000372976, 0.17157619999488816, 0.188728200038895, 0.20531099999789149, 0.22197710000909865, 0.23860420001437888, 0.2553516000043601, 0.2721153000020422, 0.2886263999971561, 0.3052505000378005, 0.32190919999266043, 0.338599200011231, 0.35523560002911836, 0.3730758000165224, 0.38884010002948344, 0.40520989999640733, 0.42188780003925785, 0.43858100002398714, 0.4553229000302963, 0.47156259999610484, 0.48850090004270896, 0.5052523000049405, 0.5219775000005029, 0.5385657000006177, 0.5564767000032589, 0.5719529000343755, 0.5891901000286452, 0.6053409000160173, 0.6219374000211246, 0.6384574000257999, 0.6555238000000827, 0.6721796999918297, 0.688670200004708, 0.7056042000185698, 0.7217938000103459, 0.7382834000163712, 0.7548004999989644, 0.7717096999986097, 0.7881413000286557, 0.8050572000211105, 0.8217907000216655, 0.838463900028728, 0.8559301000204869, 0.8717710000346415, 0.8881580000161193, 0.9047953000408597, 0.9217383000068367, 0.9384149000397883, 0.9551602000137791, 0.9717414000188, 0.9883615000289865, 1.0050125000416301, 1.021738000039477, 1.0384284000028856, 1.0551119000301696, 1.0717337999958545, 1.0885759000084363, 1.1050169999944046, 1.1216756000067107, 1.1386262000305578, 1.1550799999968149, 1.1716936000157148, 1.1883334000012837, 1.204997499997262, 1.221761199994944, 1.2386575000127777, 1.255059799994342, 1.2716907000285573, 1.2883039999869652, 1.3050554000074044, 1.3216321000363678, 1.3385891999932937, 1.354999300034251, 1.3716418000403792, 1.3887092000222765, 1.4049988000188023, 1.4217092000180855]",29.07801279996056,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",60,29.07801279996056,None,29.07801279996056,None,29.07801279996056,None,29.07801279996056,None,29.07801279996056,None,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_17_1525,mReversalBeta1,2020.1.3,60.022928751696725,
1,1,3,0,2,2,2,,,,,,,,,"[-0.006510416666666667, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.010416666666666666, -0.00390625, 0.04296875, 0.07421875, 0.12109375, 0.17317708333333334, 0.22526041666666666, 0.2604166666666667, 0.2916666666666667, 0.328125, 0.3463541666666667, 0.3567708333333333, 0.3658854166666667, 0.3723958333333333, 0.3763020833333333, 0.3776041666666667, 0.3776041666666667, 0.3776041666666667, 0.37890625, 0.37890625, 0.3815104166666667, 0.3815104166666667, 0.3828125, 0.3828125, 0.3828125, 0.3828125, 0.3828125, 0.37890625, 0.3541666666666667, 0.3346354166666667, 0.3072916666666667, 0.2708333333333333, 0.22786458333333334, 0.17708333333333334, 0.09895833333333333, 0.053385416666666664, 0.02734375, 0.010416666666666666]","[0.016927083333333332, 0.009114583333333334, 0.006510416666666667, 0.005208333333333333, 0.0026041666666666665, -0.0026041666666666665, -0.00390625, -0.006510416666666667, -0.0078125, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, -0.009114583333333334, 0.018229166666666668, 0.044270833333333336, 0.078125, 0.109375, 0.13802083333333334, 0.15494791666666666, 0.17317708333333334, 0.18619791666666666, 0.19140625, 0.19270833333333334, 0.19270833333333334, 0.19270833333333334, 0.19270833333333334, 0.19401041666666666, 0.19401041666666666, 0.19401041666666666, 0.19401041666666666, 0.19661458333333334, 0.19921875, 0.20052083333333334, 0.203125, 0.203125, 0.20572916666666666, 0.20572916666666666, 0.20572916666666666, 0.20703125, 0.20572916666666666, 0.20052083333333334, 0.18359375, 0.15885416666666666, 0.12890625, 0.09375, 0.04296875, 0.014322916666666666, -0.0026041666666666665, -0.016927083333333332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.006466599996201694, 0.016699500032700598, 0.028228400042280555, 0.04363750002812594, 0.0602904999977909, 0.07703020004555583, 0.0937689000274986, 0.1104439000482671, 0.12698810000438243, 0.1432994999922812, 0.1602923000464216, 0.1766285999910906, 0.19329470000229776, 0.20994620001874864, 0.22673620004206896, 0.24420340004144236, 0.26028330001281574, 0.27690640004584566, 0.2936828000238165, 0.31055739999283105, 0.32694110000738874, 0.3435612000175752, 0.36024200002430007, 0.3769412999972701, 0.3936416000360623, 0.41011670004809275, 0.4268131999997422, 0.4435600000433624, 0.460208100033924, 0.47691409999970347, 0.49321350001264364, 0.5098875000257976, 0.5265548000461422, 0.5435282000107691, 0.5601785000180826, 0.5769939000019804, 0.5935664999997243, 0.6097888000076637, 0.626782400009688, 0.6432724000187591, 0.659880899998825, 0.6768377000116743, 0.6934827000368387, 0.7100310000241734, 0.7267936000134796, 0.7434133000206202, 0.7601421000435948, 0.7767943000071682, 0.7934659000020474, 0.8099990999908186, 0.8267278000130318, 0.8433917000074871, 0.8601344000198878]",30.508889799995814,None,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",30,30.508889799995814,None,30.508889799995814,None,30.508889799995814,None,30.508889799995814,None,30.508889799995814,None,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_17_1525,mReversalBeta1,2020.1.3,60.022928751696725,
